utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T06:16:58.663Z,26896,2694792,125023,128402,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,125000
2026-09-21T06:16:58.756Z,26897,2694893,123897,111507,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,123800
2026-09-21T06:16:58.847Z,26898,2694993,123897,121644,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,123800
2026-09-21T06:16:58.939Z,26899,2695093,123897,125023,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,123800
2026-09-21T06:16:59.031Z,26900,2695193,123897,127276,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,123800
2026-09-21T06:16:59.123Z,26901,2695293,123897,111507,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,123800
2026-09-21T06:16:59.314Z,26902,2695441,122770,113760,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,122700
2026-09-21T06:16:59.409Z,26903,2695537,121644,122770,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,121600
2026-09-21T06:16:59.505Z,26904,2695633,121644,130655,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,121600
2026-09-21T06:16:59.585Z,26905,2695728,121644,120518,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,121600
2026-09-21T06:16:59.662Z,26906,2695808,121644,125023,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,121600
2026-09-21T06:16:59.740Z,26907,2695893,121644,125023,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,121600
2026-09-21T06:16:59.897Z,26908,2696042,121644,123897,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,121600
2026-09-21T06:16:59.976Z,26909,2696120,121644,132907,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,121600
2026-09-21T06:17:00.052Z,26910,2696199,122770,131781,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,122700
2026-09-21T06:17:00.143Z,26911,2696294,123897,130655,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,123800
2026-09-21T06:17:00.234Z,26912,2696394,125023,112633,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,125000
2026-09-21T06:17:00.326Z,26913,2696494,126149,137413,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,126100
2026-09-21T06:17:00.518Z,26914,2696646,127276,132907,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,127200
2026-09-21T06:17:00.614Z,26915,2696742,128402,113760,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,128400
2026-09-21T06:17:00.693Z,26916,2696837,127276,118265,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,127200
2026-09-21T06:17:00.767Z,26917,2696917,126149,129528,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,126100
2026-09-21T06:17:00.860Z,26918,2696995,125023,112633,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,125000
2026-09-21T06:17:00.951Z,26919,2697095,125023,125023,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,125000
2026-09-21T06:17:01.043Z,26920,2697195,125023,126149,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,125000
2026-09-21T06:17:01.134Z,26921,2697295,125023,109254,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,125000
2026-09-21T06:17:01.227Z,26922,2697395,123897,114886,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,123800
